freq,siec,indic_nrgm,unit,geo,year,value
A,E7000,LCMPY_IECAP,PC,EL,2016,60.250
A,E7000,LCMPY_IECAP,PC,EL,2017,55.180
A,E7000,LCMPY_IECAP,PC,EL,2018,51.100
A,E7000,LCMPY_IECAP,PC,EL,2019,51.260
A,E7000,LCMPY_IECAP,PC,EL,2020,50.020
A,E7000,LCMPY_IECAP,PC,EL,2021,42.830
A,E7000,LCMPY_IECAP,PC,EL,2022,39.020
A,E7000,LCMPY_IECAP,PC,EL,2023,36.190
A,E7000,LCMPY_IECAP,PC,EL,2024,
A,E7000,LCMPY_IECAP,PC,ES,2013,23.500
A,E7000,LCMPY_IECAP,PC,ES,2014,23.420
A,E7000,LCMPY_IECAP,PC,ES,2015,24.650
A,E7000,LCMPY_IECAP,PC,ES,2016,22.500
A,E7000,LCMPY_IECAP,PC,ES,2017,22.260
A,E7000,LCMPY_IECAP,PC,ES,2018,23.530
A,E7000,LCMPY_IECAP,PC,ES,2019,22.790
A,E7000,LCMPY_IECAP,PC,ES,2020,17.920
A,E7000,LCMPY_IECAP,PC,ES,2021,17.470
A,E7000,LCMPY_IECAP,PC,ES,2022,15.660
A,E7000,LCMPY_IECAP,PC,ES,2023,15.950
A,E7000,LCMPY_IECAP,PC,ES,2024,
A,E7000,LCMPY_IECAP,PC,FI,2013,21.100
A,E7000,LCMPY_IECAP,PC,FI,2014,17.420
A,E7000,LCMPY_IECAP,PC,FI,2015,17.010
A,E7000,LCMPY_IECAP,PC,FI,2016,17.520
A,E7000,LCMPY_IECAP,PC,FI,2017,16.760
A,E7000,LCMPY_IECAP,PC,FI,2018,16.830
A,E7000,LCMPY_IECAP,PC,FI,2019,15.770
A,E7000,LCMPY_IECAP,PC,FI,2020,15.970
A,E7000,LCMPY_IECAP,PC,FI,2021,15.530
A,E7000,LCMPY_IECAP,PC,FI,2022,13.450
A,E7000,LCMPY_IECAP,PC,FI,2023,14.320
A,E7000,LCMPY_IECAP,PC,FI,2024,
A,E7000,LCMPY_IECAP,PC,FR,2013,76.700
A,E7000,LCMPY_IECAP,PC,FR,2014,76.500
A,E7000,LCMPY_IECAP,PC,FR,2015,74.900
A,E7000,LCMPY_IECAP,PC,FR,2016,71.600
A,E7000,LCMPY_IECAP,PC,FR,2017,70.600
A,E7000,LCMPY_IECAP,PC,FR,2018,67.200
A,E7000,LCMPY_IECAP,PC,FR,2019,65.590
A,E7000,LCMPY_IECAP,PC,FR,2020,63.870
A,E7000,LCMPY_IECAP,PC,FR,2021,62.560
A,E7000,LCMPY_IECAP,PC,FR,2022,59.920
A,E7000,LCMPY_IECAP,PC,FR,2023,58.220
A,E7000,LCMPY_IECAP,PC,FR,2024,
A,E7000,LCMPY_IECAP,PC,GE,2013,
A,E7000,LCMPY_IECAP,PC,GE,2014,
A,E7000,LCMPY_IECAP,PC,GE,2015,34.700
A,E7000,LCMPY_IECAP,PC,GE,2016,33.100
A,E7000,LCMPY_IECAP,PC,GE,2017,31.600
A,E7000,LCMPY_IECAP,PC,GE,2018,31.400
A,E7000,LCMPY_IECAP,PC,GE,2019,31.300
A,E7000,LCMPY_IECAP,PC,GE,2020,29.000
A,E7000,LCMPY_IECAP,PC,GE,2021,28.600
A,E7000,LCMPY_IECAP,PC,GE,2022,28.400
A,E7000,LCMPY_IECAP,PC,GE,2023,28.200
A,E7000,LCMPY_IECAP,PC,GE,2024,
A,E7000,LCMPY_IECAP,PC,HR,2013,88.000
A,E7000,LCMPY_IECAP,PC,HR,2014,85.650
A,E7000,LCMPY_IECAP,PC,HR,2015,84.940
A,E7000,LCMPY_IECAP,PC,HR,2016,82.980
A,E7000,LCMPY_IECAP,PC,HR,2017,82.310
A,E7000,LCMPY_IECAP,PC,HR,2018,82.180
A,E7000,LCMPY_IECAP,PC,HR,2019,80.010
A,E7000,LCMPY_IECAP,PC,HR,2020,79.090
A,E7000,LCMPY_IECAP,PC,HR,2021,74.510
A,E7000,LCMPY_IECAP,PC,HR,2022,62.380
A,E7000,LCMPY_IECAP,PC,HR,2023,66.250
A,E7000,LCMPY_IECAP,PC,HR,2024,
A,E7000,LCMPY_IECAP,PC,HU,2013,26.670
A,E7000,LCMPY_IECAP,PC,HU,2014,28.050
A,E7000,LCMPY_IECAP,PC,HU,2015,29.800
A,E7000,LCMPY_IECAP,PC,HU,2016,27.660
A,E7000,LCMPY_IECAP,PC,HU,2017,23.660
A,E7000,LCMPY_IECAP,PC,HU,2018,42.425
A,E7000,LCMPY_IECAP,PC,HU,2019,39.914
A,E7000,LCMPY_IECAP,PC,HU,2020,39.816
A,E7000,LCMPY_IECAP,PC,HU,2021,47.100
A,E7000,LCMPY_IECAP,PC,HU,2022,46.600
A,E7000,LCMPY_IECAP,PC,HU,2023,44.930
A,E7000,LCMPY_IECAP,PC,HU,2024,
A,E7000,LCMPY_IECAP,PC,IE,2013,47.000
A,E7000,LCMPY_IECAP,PC,IE,2014,48.000
A,E7000,LCMPY_IECAP,PC,IE,2015,45.000
A,E7000,LCMPY_IECAP,PC,IE,2016,40.000
A,E7000,LCMPY_IECAP,PC,IE,2017,53.000
A,E7000,LCMPY_IECAP,PC,IE,2018,53.000
A,E7000,LCMPY_IECAP,PC,IE,2019,44.000
A,E7000,LCMPY_IECAP,PC,IE,2020,35.000
A,E7000,LCMPY_IECAP,PC,IE,2021,44.000
A,E7000,LCMPY_IECAP,PC,IE,2022,42.000
A,E7000,LCMPY_IECAP,PC,IE,2023,31.000
A,E7000,LCMPY_IECAP,PC,IE,2024,
A,E7000,LCMPY_IECAP,PC,IT,2013,31.000
A,E7000,LCMPY_IECAP,PC,IT,2014,31.000
A,E7000,LCMPY_IECAP,PC,IT,2015,28.000
A,E7000,LCMPY_IECAP,PC,IT,2016,26.000
A,E7000,LCMPY_IECAP,PC,IT,2017,24.000
A,E7000,LCMPY_IECAP,PC,IT,2018,24.000
A,E7000,LCMPY_IECAP,PC,IT,2019,23.000
A,E7000,LCMPY_IECAP,PC,IT,2020,23.000
A,E7000,LCMPY_IECAP,PC,IT,2021,22.000
A,E7000,LCMPY_IECAP,PC,IT,2022,22.000
A,E7000,LCMPY_IECAP,PC,IT,2023,21.000
A,E7000,LCMPY_IECAP,PC,IT,2024,
A,E7000,LCMPY_IECAP,PC,LT,2013,50.590
A,E7000,LCMPY_IECAP,PC,LT,2014,46.740
A,E7000,LCMPY_IECAP,PC,LT,2015,35.880
A,E7000,LCMPY_IECAP,PC,LT,2016,28.790
A,E7000,LCMPY_IECAP,PC,LT,2017,31.720
A,E7000,LCMPY_IECAP,PC,LT,2018,31.500
A,E7000,LCMPY_IECAP,PC,LT,2019,31.260
A,E7000,LCMPY_IECAP,PC,LT,2020,30.200
A,E7000,LCMPY_IECAP,PC,LT,2021,28.470
A,E7000,LCMPY_IECAP,PC,LT,2022,28.320
A,E7000,LCMPY_IECAP,PC,LT,2023,25.700
A,E7000,LCMPY_IECAP,PC,LT,2024,
A,E7000,LCMPY_IECAP,PC,LU,2013,52.730
A,E7000,LCMPY_IECAP,PC,LU,2014,51.720
A,E7000,LCMPY_IECAP,PC,LU,2015,51.650
A,E7000,LCMPY_IECAP,PC,LU,2016,21.330
A,E7000,LCMPY_IECAP,PC,LU,2017,20.730
A,E7000,LCMPY_IECAP,PC,LU,2018,20.780
A,E7000,LCMPY_IECAP,PC,LU,2019,18.100
A,E7000,LCMPY_IECAP,PC,LU,2020,17.150
A,E7000,LCMPY_IECAP,PC,LU,2021,14.870
A,E7000,LCMPY_IECAP,PC,LU,2022,16.050
A,E7000,LCMPY_IECAP,PC,LU,2023,20.180
A,E7000,LCMPY_IECAP,PC,LU,2024,
A,E7000,LCMPY_IECAP,PC,LV,2013,90.300
A,E7000,LCMPY_IECAP,PC,LV,2014,86.760
A,E7000,LCMPY_IECAP,PC,LV,2015,86.500
A,E7000,LCMPY_IECAP,PC,LV,2016,85.880
A,E7000,LCMPY_IECAP,PC,LV,2017,85.470
A,E7000,LCMPY_IECAP,PC,LV,2018,86.250
A,E7000,LCMPY_IECAP,PC,LV,2019,86.350
A,E7000,LCMPY_IECAP,PC,LV,2020,86.630
A,E7000,LCMPY_IECAP,PC,LV,2021,86.750
A,E7000,LCMPY_IECAP,PC,LV,2022,84.700
A,E7000,LCMPY_IECAP,PC,LV,2023,79.840
A,E7000,LCMPY_IECAP,PC,LV,2024,
A,E7000,LCMPY_IECAP,PC,MD,2013,63.200
A,E7000,LCMPY_IECAP,PC,MD,2014,63.200
A,E7000,LCMPY_IECAP,PC,MD,2015,63.200
A,E7000,LCMPY_IECAP,PC,MD,2016,63.200
A,E7000,LCMPY_IECAP,PC,MD,2017,63.200
A,E7000,LCMPY_IECAP,PC,MD,2018,63.200
A,E7000,LCMPY_IECAP,PC,MD,2019,63.200
A,E7000,LCMPY_IECAP,PC,MD,2020,75.640
A,E7000,LCMPY_IECAP,PC,MD,2021,70.000
A,E7000,LCMPY_IECAP,PC,MD,2022,85.000
A,E7000,LCMPY_IECAP,PC,MD,2023,81.100
A,E7000,LCMPY_IECAP,PC,MD,2024,
A,E7000,LCMPY_IECAP,PC,ME,2013,99.140
A,E7000,LCMPY_IECAP,PC,ME,2014,99.140
A,E7000,LCMPY_IECAP,PC,ME,2015,98.120
A,E7000,LCMPY_IECAP,PC,ME,2016,97.440
A,E7000,LCMPY_IECAP,PC,ME,2017,89.860
A,E7000,LCMPY_IECAP,PC,ME,2018,89.450
A,E7000,LCMPY_IECAP,PC,ME,2019,85.290
A,E7000,LCMPY_IECAP,PC,ME,2020,83.710
A,E7000,LCMPY_IECAP,PC,ME,2021,83.490
A,E7000,LCMPY_IECAP,PC,ME,2022,83.000
A,E7000,LCMPY_IECAP,PC,ME,2023,82.210
A,E7000,LCMPY_IECAP,PC,ME,2024,
A,E7000,LCMPY_IECAP,PC,MK,2013,90.000
A,E7000,LCMPY_IECAP,PC,MK,2014,80.600
A,E7000,LCMPY_IECAP,PC,MK,2015,79.100
A,E7000,LCMPY_IECAP,PC,MK,2016,78.940
A,E7000,LCMPY_IECAP,PC,MK,2017,78.400
A,E7000,LCMPY_IECAP,PC,MK,2018,71.190
A,E7000,LCMPY_IECAP,PC,MK,2019,70.820
A,E7000,LCMPY_IECAP,PC,MK,2020,70.300
A,E7000,LCMPY_IECAP,PC,MK,2021,69.830
A,E7000,LCMPY_IECAP,PC,MK,2022,69.361
A,E7000,LCMPY_IECAP,PC,MK,2023,58.076
A,E7000,LCMPY_IECAP,PC,MK,2024,51.857
A,E7000,LCMPY_IECAP,PC,MT,2013,100.000
A,E7000,LCMPY_IECAP,PC,MT,2014,100.000
A,E7000,LCMPY_IECAP,PC,MT,2015,100.000
A,E7000,LCMPY_IECAP,PC,MT,2016,100.000
A,E7000,LCMPY_IECAP,PC,MT,2017,37.410
A,E7000,LCMPY_IECAP,PC,MT,2018,37.410
A,E7000,LCMPY_IECAP,PC,MT,2019,37.410
A,E7000,LCMPY_IECAP,PC,MT,2020,37.410
A,E7000,LCMPY_IECAP,PC,MT,2021,37.410
A,E7000,LCMPY_IECAP,PC,MT,2022,40.560
A,E7000,LCMPY_IECAP,PC,MT,2023,37.580
A,E7000,LCMPY_IECAP,PC,MT,2024,
A,E7000,LCMPY_IECAP,PC,PL,2013,11.760
A,E7000,LCMPY_IECAP,PC,PL,2014,11.680
A,E7000,LCMPY_IECAP,PC,PL,2015,11.410
A,E7000,LCMPY_IECAP,PC,PL,2016,11.250
A,E7000,LCMPY_IECAP,PC,PL,2017,10.730
A,E7000,LCMPY_IECAP,PC,PL,2018,10.660
A,E7000,LCMPY_IECAP,PC,PL,2019,11.820
A,E7000,LCMPY_IECAP,PC,PL,2020,10.270
A,E7000,LCMPY_IECAP,PC,PL,2021,9.550
A,E7000,LCMPY_IECAP,PC,PL,2022,8.710
A,E7000,LCMPY_IECAP,PC,PL,2023,6.610
A,E7000,LCMPY_IECAP,PC,PL,2024,
A,E7000,LCMPY_IECAP,PC,PT,2013,43.800
A,E7000,LCMPY_IECAP,PC,PT,2014,44.500
A,E7000,LCMPY_IECAP,PC,PT,2015,45.800
A,E7000,LCMPY_IECAP,PC,PT,2016,47.600
A,E7000,LCMPY_IECAP,PC,PT,2017,48.100
A,E7000,LCMPY_IECAP,PC,PT,2018,47.500
A,E7000,LCMPY_IECAP,PC,PT,2019,46.830
A,E7000,LCMPY_IECAP,PC,PT,2020,46.390
A,E7000,LCMPY_IECAP,PC,PT,2021,33.930
A,E7000,LCMPY_IECAP,PC,PT,2022,32.950
A,E7000,LCMPY_IECAP,PC,PT,2023,31.850
A,E7000,LCMPY_IECAP,PC,PT,2024,
A,E7000,LCMPY_IECAP,PC,RO,2013,30.060
A,E7000,LCMPY_IECAP,PC,RO,2014,28.560
A,E7000,LCMPY_IECAP,PC,RO,2015,31.040
A,E7000,LCMPY_IECAP,PC,RO,2016,30.360
A,E7000,LCMPY_IECAP,PC,RO,2017,30.210
A,E7000,LCMPY_IECAP,PC,RO,2018,30.130
A,E7000,LCMPY_IECAP,PC,RO,2019,31.800
A,E7000,LCMPY_IECAP,PC,RO,2020,33.680
A,E7000,LCMPY_IECAP,PC,RO,2021,35.350
A,E7000,LCMPY_IECAP,PC,RO,2022,36.120
A,E7000,LCMPY_IECAP,PC,RO,2023,36.670
A,E7000,LCMPY_IECAP,PC,RO,2024,
A,E7000,LCMPY_IECAP,PC,RS,2013,41.900
A,E7000,LCMPY_IECAP,PC,RS,2014,41.500
A,E7000,LCMPY_IECAP,PC,RS,2015,98.660
A,E7000,LCMPY_IECAP,PC,RS,2016,98.350
A,E7000,LCMPY_IECAP,PC,RS,2017,98.330
A,E7000,LCMPY_IECAP,PC,RS,2018,95.310
A,E7000,LCMPY_IECAP,PC,RS,2019,93.560
A,E7000,LCMPY_IECAP,PC,RS,2020,95.160
A,E7000,LCMPY_IECAP,PC,RS,2021,90.900
A,E7000,LCMPY_IECAP,PC,RS,2022,90.810
A,E7000,LCMPY_IECAP,PC,RS,2023,88.530
A,E7000,LCMPY_IECAP,PC,RS,2024,
A,E7000,LCMPY_IECAP,PC,SE,2013,22.990
A,E7000,LCMPY_IECAP,PC,SE,2014,22.510
A,E7000,LCMPY_IECAP,PC,SE,2015,22.020
A,E7000,LCMPY_IECAP,PC,SE,2016,21.740
A,E7000,LCMPY_IECAP,PC,SE,2017,22.170
A,E7000,LCMPY_IECAP,PC,SE,2018,21.420
A,E7000,LCMPY_IECAP,PC,SE,2019,20.820
A,E7000,LCMPY_IECAP,PC,SE,2020,20.660
A,E7000,LCMPY_IECAP,PC,SE,2021,20.370
A,E7000,LCMPY_IECAP,PC,SE,2022,19.320
A,E7000,LCMPY_IECAP,PC,SE,2023,18.400
A,E7000,LCMPY_IECAP,PC,SE,2024,
A,E7000,LCMPY_IECAP,PC,SI,2013,57.500
A,E7000,LCMPY_IECAP,PC,SI,2014,53.240
A,E7000,LCMPY_IECAP,PC,SI,2015,55.400
A,E7000,LCMPY_IECAP,PC,SI,2016,56.400
A,E7000,LCMPY_IECAP,PC,SI,2017,56.290
A,E7000,LCMPY_IECAP,PC,SI,2018,53.740
A,E7000,LCMPY_IECAP,PC,SI,2019,53.040
A,E7000,LCMPY_IECAP,PC,SI,2020,52.940
A,E7000,LCMPY_IECAP,PC,SI,2021,55.890
A,E7000,LCMPY_IECAP,PC,SI,2022,55.960
A,E7000,LCMPY_IECAP,PC,SI,2023,54.273
A,E7000,LCMPY_IECAP,PC,SI,2024,
A,E7000,LCMPY_IECAP,PC,SK,2013,58.090
A,E7000,LCMPY_IECAP,PC,SK,2014,67.170
A,E7000,LCMPY_IECAP,PC,SK,2015,56.310
A,E7000,LCMPY_IECAP,PC,SK,2016,51.650
A,E7000,LCMPY_IECAP,PC,SK,2017,49.870
A,E7000,LCMPY_IECAP,PC,SK,2018,54.070
A,E7000,LCMPY_IECAP,PC,SK,2019,52.830
A,E7000,LCMPY_IECAP,PC,SK,2020,53.360
A,E7000,LCMPY_IECAP,PC,SK,2021,57.110
A,E7000,LCMPY_IECAP,PC,SK,2022,56.630
A,E7000,LCMPY_IECAP,PC,SK,2023,56.500
A,E7000,LCMPY_IECAP,PC,SK,2024,
A,E7000,LCMPY_IECAP,PC,XK,2013,96.380
A,E7000,LCMPY_IECAP,PC,XK,2014,96.210
A,E7000,LCMPY_IECAP,PC,XK,2015,95.840
A,E7000,LCMPY_IECAP,PC,XK,2016,92.910
A,E7000,LCMPY_IECAP,PC,XK,2017,92.530
A,E7000,LCMPY_IECAP,PC,XK,2018,89.230
A,E7000,LCMPY_IECAP,PC,XK,2019,86.600
A,E7000,LCMPY_IECAP,PC,XK,2020,86.500
A,E7000,LCMPY_IECAP,PC,XK,2021,86.500
A,E7000,LCMPY_IECAP,PC,XK,2022,86.500
A,E7000,LCMPY_IECAP,PC,XK,2023,86.500
A,E7000,LCMPY_IECAP,PC,XK,2024,
A,E7000,PCMPY_NEG5,NR,AT,2013,4.000
A,E7000,PCMPY_NEG5,NR,AT,2014,4.000
A,E7000,PCMPY_NEG5,NR,AT,2015,4.000
A,E7000,PCMPY_NEG5,NR,AT,2016,4.000
A,E7000,PCMPY_NEG5,NR,AT,2017,4.000
A,E7000,PCMPY_NEG5,NR,AT,2018,4.000
A,E7000,PCMPY_NEG5,NR,AT,2019,4.000
A,E7000,PCMPY_NEG5,NR,AT,2020,4.000
A,E7000,PCMPY_NEG5,NR,AT,2021,4.000
A,E7000,PCMPY_NEG5,NR,AT,2022,4.000
A,E7000,PCMPY_NEG5,NR,AT,2023,4.000
A,E7000,PCMPY_NEG5,NR,AT,2024,
A,E7000,PCMPY_NEG5,NR,BA,2013,1.000
A,E7000,PCMPY_NEG5,NR,BA,2014,1.000
A,E7000,PCMPY_NEG5,NR,BA,2015,1.000
A,E7000,PCMPY_NEG5,NR,BA,2016,1.000
A,E7000,PCMPY_NEG5,NR,BA,2017,1.000
A,E7000,PCMPY_NEG5,NR,BA,2018,1.000
A,E7000,PCMPY_NEG5,NR,BA,2019,1.000
A,E7000,PCMPY_NEG5,NR,BA,2020,1.000
A,E7000,PCMPY_NEG5,NR,BA,2021,1.000
A,E7000,PCMPY_NEG5,NR,BA,2022,1.000
A,E7000,PCMPY_NEG5,NR,BA,2023,1.000
A,E7000,PCMPY_NEG5,NR,BA,2024,
A,E7000,PCMPY_NEG5,NR,BE,2013,2.000
A,E7000,PCMPY_NEG5,NR,BE,2014,2.000
A,E7000,PCMPY_NEG5,NR,BE,2015,3.000
A,E7000,PCMPY_NEG5,NR,BE,2016,2.000
A,E7000,PCMPY_NEG5,NR,BE,2017,2.000
A,E7000,PCMPY_NEG5,NR,BE,2018,2.000
A,E7000,PCMPY_NEG5,NR,BE,2019,2.000
A,E7000,PCMPY_NEG5,NR,BE,2020,2.000
A,E7000,PCMPY_NEG5,NR,BE,2021,2.000
A,E7000,PCMPY_NEG5,NR,BE,2022,2.000
A,E7000,PCMPY_NEG5,NR,BE,2023,2.000
A,E7000,PCMPY_NEG5,NR,BE,2024,
A,E7000,PCMPY_NEG5,NR,BG,2013,5.000
A,E7000,PCMPY_NEG5,NR,BG,2014,5.000
A,E7000,PCMPY_NEG5,NR,BG,2015,5.000
A,E7000,PCMPY_NEG5,NR,BG,2016,5.000
A,E7000,PCMPY_NEG5,NR,BG,2017,5.000
A,E7000,PCMPY_NEG5,NR,BG,2018,5.000
A,E7000,PCMPY_NEG5,NR,BG,2019,5.000
A,E7000,PCMPY_NEG5,NR,BG,2020,5.000
A,E7000,PCMPY_NEG5,NR,BG,2021,5.000
A,E7000,PCMPY_NEG5,NR,BG,2022,5.000
A,E7000,PCMPY_NEG5,NR,BG,2023,4.000
A,E7000,PCMPY_NEG5,NR,BG,2024,
A,E7000,PCMPY_NEG5,NR,CY,2013,1.000
A,E7000,PCMPY_NEG5,NR,CY,2014,1.000
A,E7000,PCMPY_NEG5,NR,CY,2015,1.000
A,E7000,PCMPY_NEG5,NR,CY,2016,1.000
A,E7000,PCMPY_NEG5,NR,CY,2017,1.000
A,E7000,PCMPY_NEG5,NR,CY,2018,1.000
A,E7000,PCMPY_NEG5,NR,CY,2019,1.000
A,E7000,PCMPY_NEG5,NR,CY,2020,1.000
A,E7000,PCMPY_NEG5,NR,CY,2021,1.000
A,E7000,PCMPY_NEG5,NR,CY,2022,1.000
A,E7000,PCMPY_NEG5,NR,CY,2023,1.000
A,E7000,PCMPY_NEG5,NR,CY,2024,
A,E7000,PCMPY_NEG5,NR,CZ,2013,1.000
A,E7000,PCMPY_NEG5,NR,CZ,2014,1.000
A,E7000,PCMPY_NEG5,NR,CZ,2015,1.000
A,E7000,PCMPY_NEG5,NR,CZ,2016,1.000
A,E7000,PCMPY_NEG5,NR,CZ,2017,1.000
A,E7000,PCMPY_NEG5,NR,CZ,2018,2.000
A,E7000,PCMPY_NEG5,NR,CZ,2019,2.000
A,E7000,PCMPY_NEG5,NR,CZ,2020,2.000
A,E7000,PCMPY_NEG5,NR,CZ,2021,2.000
A,E7000,PCMPY_NEG5,NR,CZ,2022,3.000
A,E7000,PCMPY_NEG5,NR,CZ,2023,2.000
A,E7000,PCMPY_NEG5,NR,CZ,2024,
A,E7000,PCMPY_NEG5,NR,DE,2013,4.000
A,E7000,PCMPY_NEG5,NR,DE,2014,4.000
A,E7000,PCMPY_NEG5,NR,DE,2015,4.000
A,E7000,PCMPY_NEG5,NR,DE,2016,4.000
A,E7000,PCMPY_NEG5,NR,DE,2017,5.000
A,E7000,PCMPY_NEG5,NR,DE,2018,5.000
A,E7000,PCMPY_NEG5,NR,DE,2019,5.000
A,E7000,PCMPY_NEG5,NR,DE,2020,5.000
A,E7000,PCMPY_NEG5,NR,DE,2021,4.000
A,E7000,PCMPY_NEG5,NR,DE,2022,3.000
A,E7000,PCMPY_NEG5,NR,DE,2023,4.000
A,E7000,PCMPY_NEG5,NR,DE,2024,
A,E7000,PCMPY_NEG5,NR,DK,2013,2.000
A,E7000,PCMPY_NEG5,NR,DK,2014,3.000
A,E7000,PCMPY_NEG5,NR,DK,2015,3.000
A,E7000,PCMPY_NEG5,NR,DK,2016,2.000
A,E7000,PCMPY_NEG5,NR,DK,2017,1.000
A,E7000,PCMPY_NEG5,NR,DK,2018,1.000
A,E7000,PCMPY_NEG5,NR,DK,2019,2.000
A,E7000,PCMPY_NEG5,NR,DK,2020,2.000
A,E7000,PCMPY_NEG5,NR,DK,2021,2.000
A,E7000,PCMPY_NEG5,NR,DK,2022,2.000
A,E7000,PCMPY_NEG5,NR,DK,2023,2.000
A,E7000,PCMPY_NEG5,NR,DK,2024,
A,E7000,PCMPY_NEG5,NR,EE,2013,1.000
A,E7000,PCMPY_NEG5,NR,EE,2014,1.000
A,E7000,PCMPY_NEG5,NR,EE,2015,1.000
A,E7000,PCMPY_NEG5,NR,EE,2016,1.000
A,E7000,PCMPY_NEG5,NR,EE,2017,1.000
A,E7000,PCMPY_NEG5,NR,EE,2018,1.000
A,E7000,PCMPY_NEG5,NR,EE,2019,1.000
A,E7000,PCMPY_NEG5,NR,EE,2020,3.000
A,E7000,PCMPY_NEG5,NR,EE,2021,3.000
A,E7000,PCMPY_NEG5,NR,EE,2022,2.000
A,E7000,PCMPY_NEG5,NR,EE,2023,2.000
A,E7000,PCMPY_NEG5,NR,EE,2024,
A,E7000,PCMPY_NEG5,NR,EL,2013,3.000
A,E7000,PCMPY_NEG5,NR,EL,2014,3.000
A,E7000,PCMPY_NEG5,NR,EL,2015,2.000
A,E7000,PCMPY_NEG5,NR,EL,2016,3.000
A,E7000,PCMPY_NEG5,NR,EL,2017,3.000
A,E7000,PCMPY_NEG5,NR,EL,2018,3.000
A,E7000,PCMPY_NEG5,NR,EL,2019,3.000
A,E7000,PCMPY_NEG5,NR,EL,2020,3.000
A,E7000,PCMPY_NEG5,NR,EL,2021,3.000
A,E7000,PCMPY_NEG5,NR,EL,2022,3.000
A,E7000,PCMPY_NEG5,NR,EL,2023,3.000
A,E7000,PCMPY_NEG5,NR,EL,2024,
A,E7000,PCMPY_NEG5,NR,ES,2013,5.000
A,E7000,PCMPY_NEG5,NR,ES,2014,4.000
A,E7000,PCMPY_NEG5,NR,ES,2015,4.000
A,E7000,PCMPY_NEG5,NR,ES,2016,4.000
A,E7000,PCMPY_NEG5,NR,ES,2017,4.000
A,E7000,PCMPY_NEG5,NR,ES,2018,4.000
A,E7000,PCMPY_NEG5,NR,ES,2019,5.000
A,E7000,PCMPY_NEG5,NR,ES,2020,4.000
A,E7000,PCMPY_NEG5,NR,ES,2021,4.000
A,E7000,PCMPY_NEG5,NR,ES,2022,4.000
A,E7000,PCMPY_NEG5,NR,ES,2023,4.000
A,E7000,PCMPY_NEG5,NR,ES,2024,
A,E7000,PCMPY_NEG5,NR,FI,2013,4.000
A,E7000,PCMPY_NEG5,NR,FI,2014,4.000
A,E7000,PCMPY_NEG5,NR,FI,2015,4.000
A,E7000,PCMPY_NEG5,NR,FI,2016,4.000
A,E7000,PCMPY_NEG5,NR,FI,2017,4.000
A,E7000,PCMPY_NEG5,NR,FI,2018,4.000
A,E7000,PCMPY_NEG5,NR,FI,2019,4.000
A,E7000,PCMPY_NEG5,NR,FI,2020,4.000
A,E7000,PCMPY_NEG5,NR,FI,2021,4.000
A,E7000,PCMPY_NEG5,NR,FI,2022,3.000
A,E7000,PCMPY_NEG5,NR,FI,2023,3.000
A,E7000,PCMPY_NEG5,NR,FI,2024,
A,E7000,PCMPY_NEG5,NR,FR,2013,2.000
A,E7000,PCMPY_NEG5,NR,FR,2014,2.000
A,E7000,PCMPY_NEG5,NR,FR,2015,2.000
A,E7000,PCMPY_NEG5,NR,FR,2016,2.000
A,E7000,PCMPY_NEG5,NR,FR,2017,2.000
A,E7000,PCMPY_NEG5,NR,FR,2018,2.000
A,E7000,PCMPY_NEG5,NR,FR,2019,2.000
A,E7000,PCMPY_NEG5,NR,FR,2020,2.000
A,E7000,PCMPY_NEG5,NR,FR,2021,2.000
A,E7000,PCMPY_NEG5,NR,FR,2022,2.000
A,E7000,PCMPY_NEG5,NR,FR,2023,2.000
A,E7000,PCMPY_NEG5,NR,FR,2024,
A,E7000,PCMPY_NEG5,NR,GE,2013,
A,E7000,PCMPY_NEG5,NR,GE,2014,
A,E7000,PCMPY_NEG5,NR,GE,2015,4.000
A,E7000,PCMPY_NEG5,NR,GE,2016,4.000
A,E7000,PCMPY_NEG5,NR,GE,2017,4.000
A,E7000,PCMPY_NEG5,NR,GE,2018,4.000
A,E7000,PCMPY_NEG5,NR,GE,2019,4.000
A,E7000,PCMPY_NEG5,NR,GE,2020,5.000
A,E7000,PCMPY_NEG5,NR,GE,2021,5.000
A,E7000,PCMPY_NEG5,NR,GE,2022,6.000
A,E7000,PCMPY_NEG5,NR,GE,2023,4.000
A,E7000,PCMPY_NEG5,NR,GE,2024,
A,E7000,PCMPY_NEG5,NR,HR,2013,2.000
A,E7000,PCMPY_NEG5,NR,HR,2014,2.000
A,E7000,PCMPY_NEG5,NR,HR,2015,2.000
A,E7000,PCMPY_NEG5,NR,HR,2016,2.000
A,E7000,PCMPY_NEG5,NR,HR,2017,1.000
A,E7000,PCMPY_NEG5,NR,HR,2018,1.000
A,E7000,PCMPY_NEG5,NR,HR,2019,1.000
A,E7000,PCMPY_NEG5,NR,HR,2020,1.000
A,E7000,PCMPY_NEG5,NR,HR,2021,1.000
A,E7000,PCMPY_NEG5,NR,HR,2022,1.000
A,E7000,PCMPY_NEG5,NR,HR,2023,1.000
A,E7000,PCMPY_NEG5,NR,HR,2024,
A,E7000,PCMPY_NEG5,NR,HU,2013,2.000
A,E7000,PCMPY_NEG5,NR,HU,2014,2.000
A,E7000,PCMPY_NEG5,NR,HU,2015,2.000
A,E7000,PCMPY_NEG5,NR,HU,2016,3.000
